"ID","condition","binshift","freq","r"
"2","H_unsyncopated","-15","2.917","0.175926"
"2","H_unsyncopated","-15","3.333","0.322413"
"2","H_unsyncopated","-15","3.75","0.369754"
"2","H_unsyncopated","-15","4.167","0.465527"
"2","H_unsyncopated","-15","4.583","0.294854"
"2","H_unsyncopated","-15","5","0.559137"
"2","H_unsyncopated","-14","0.417","0.228262"
"2","H_unsyncopated","-14","0.833","0.534018"
"2","H_unsyncopated","-14","1.25","0.246503"
"2","H_unsyncopated","-14","1.667","0.55376"
"2","H_unsyncopated","-14","2.083","0.503248"
"2","H_unsyncopated","-14","2.5","0.738682"
"2","H_unsyncopated","-14","2.917","0.321747"
"2","H_unsyncopated","-14","3.333","0.412352"
"2","H_unsyncopated","-14","3.75","0.58797"
"2","H_unsyncopated","-14","4.167","0.469189"
"2","H_unsyncopated","-14","4.583","0.688445"
"2","H_unsyncopated","-14","5","0.58074"
"2","H_unsyncopated","-13","0.417","0.58459"
"2","H_unsyncopated","-13","0.833","0.394734"
"2","H_unsyncopated","-13","1.25","0.127483"
"2","H_unsyncopated","-13","1.667","0.379496"
"2","H_unsyncopated","-13","2.083","0.282021"
"2","H_unsyncopated","-13","2.5","0.447512"
"2","H_unsyncopated","-13","2.917","0.348223"
"2","H_unsyncopated","-13","3.333","0.111426"
"2","H_unsyncopated","-13","3.75","0.311284"
"2","H_unsyncopated","-13","4.167","0.400338"
"2","H_unsyncopated","-13","4.583","0.676756"
"2","H_unsyncopated","-13","5","0.464976"
"2","H_unsyncopated","-12","0.417","0.537042"
"2","H_unsyncopated","-12","0.833","0.736132"
"2","H_unsyncopated","-12","1.25","0.204277"
"2","H_unsyncopated","-12","1.667","0.329947"
"2","H_unsyncopated","-12","2.083","0.780411"
"2","H_unsyncopated","-12","2.5","0.505343"
"2","H_unsyncopated","-12","2.917","0.39268"
"2","H_unsyncopated","-12","3.333","0.382216"
"2","H_unsyncopated","-12","3.75","0.161244"
"2","H_unsyncopated","-12","4.167","0.347652"
"2","H_unsyncopated","-12","4.583","0.474456"
"2","H_unsyncopated","-12","5","0.617294"
"2","H_unsyncopated","-11","0.417","0.476123"
"2","H_unsyncopated","-11","0.833","0.394532"
"2","H_unsyncopated","-11","1.25","0.385448"
"2","H_unsyncopated","-11","1.667","0.547604"
"2","H_unsyncopated","-11","2.083","0.478749"
"2","H_unsyncopated","-11","2.5","0.551303"
"2","H_unsyncopated","-11","2.917","0.456788"
"2","H_unsyncopated","-11","3.333","0.461963"
"2","H_unsyncopated","-11","3.75","0.264255"
"2","H_unsyncopated","-11","4.167","0.691646"
"2","H_unsyncopated","-11","4.583","0.264566"
"2","H_unsyncopated","-11","5","0.557869"
"2","H_unsyncopated","-10","0.417","0.633975"
"2","H_unsyncopated","-10","0.833","0.197893"
"2","H_unsyncopated","-10","1.25","0.196754"
"2","H_unsyncopated","-10","1.667","0.391662"
"2","H_unsyncopated","-10","2.083","0.457879"
"2","H_unsyncopated","-10","2.5","0.434694"
"2","H_unsyncopated","-10","2.917","0.393968"
"2","H_unsyncopated","-10","3.333","0.708828"
"2","H_unsyncopated","-10","3.75","0.827617"
"2","H_unsyncopated","-10","4.167","0.333037"
"2","H_unsyncopated","-10","4.583","0.128162"
"2","H_unsyncopated","-10","5","0.164956"
"2","H_unsyncopated","-9","0.417","0.301574"
"2","H_unsyncopated","-9","0.833","0.356034"
"2","H_unsyncopated","-9","1.25","0.260327"
"2","H_unsyncopated","-9","1.667","0.325782"
"2","H_unsyncopated","-9","2.083","0.167381"
"2","H_unsyncopated","-9","2.5","0.625468"
"2","H_unsyncopated","-9","2.917","0.183432"
"2","H_unsyncopated","-9","3.333","0.56106"
"2","H_unsyncopated","-9","3.75","0.453936"
"2","H_unsyncopated","-9","4.167","0.757404"
"2","H_unsyncopated","-9","4.583","0.227545"
"2","H_unsyncopated","-9","5","0.436396"
"2","H_unsyncopated","-8","0.417","0.53518"
"2","H_unsyncopated","-8","0.833","0.208451"
"2","H_unsyncopated","-8","1.25","0.068082"
"2","H_unsyncopated","-8","1.667","0.366107"
"2","H_unsyncopated","-8","2.083","0.482541"
"2","H_unsyncopated","-8","2.5","0.15895"
"2","H_unsyncopated","-8","2.917","0.63806"
"2","H_unsyncopated","-8","3.333","0.330567"
"2","H_unsyncopated","-8","3.75","0.420456"
"2","H_unsyncopated","-8","4.167","0.544005"
"2","H_unsyncopated","-8","4.583","0.183163"
"2","H_unsyncopated","-8","5","0.389927"
"2","H_unsyncopated","-7","0.417","0.479967"
"2","H_unsyncopated","-7","0.833","0.563496"
"2","H_unsyncopated","-7","1.25","0.564461"
"2","H_unsyncopated","-7","1.667","0.550739"
"2","H_unsyncopated","-7","2.083","0.383713"
"2","H_unsyncopated","-7","2.5","0.42753"
"2","H_unsyncopated","-7","2.917","0.305274"
"2","H_unsyncopated","-7","3.333","0.374012"
"2","H_unsyncopated","-7","3.75","0.200639"
"2","H_unsyncopated","-7","4.167","0.213745"
"2","H_unsyncopated","-7","4.583","0.405089"
"2","H_unsyncopated","-7","5","0.324278"
"2","H_unsyncopated","-6","0.417","0.706932"
"2","H_unsyncopated","-6","0.833","0.489094"
"2","H_unsyncopated","-6","1.25","0.415301"
"2","H_unsyncopated","-6","1.667","0.324726"
"2","H_unsyncopated","-6","2.083","0.2369"
"2","H_unsyncopated","-6","2.5","0.093735"
"2","H_unsyncopated","-6","2.917","0.21162"
"2","H_unsyncopated","-6","3.333","0.318464"
"2","H_unsyncopated","-6","3.75","0.569097"
"2","H_unsyncopated","-6","4.167","0.703225"
"2","H_unsyncopated","-6","4.583","0.524408"
"2","H_unsyncopated","-6","5","0.334239"
"2","H_unsyncopated","-5","0.417","0.252636"
"2","H_unsyncopated","-5","0.833","0.67094"
"2","H_unsyncopated","-5","1.25","0.452064"
"2","H_unsyncopated","-5","1.667","0.328266"
"2","H_unsyncopated","-5","2.083","0.586365"
"2","H_unsyncopated","-5","2.5","0.581849"
"2","H_unsyncopated","-5","2.917","0.193334"
"2","H_unsyncopated","-5","3.333","0.538128"
"2","H_unsyncopated","-5","3.75","0.237535"
"2","H_unsyncopated","-5","4.167","0.470877"
"2","H_unsyncopated","-5","4.583","0.527946"
"2","H_unsyncopated","-5","5","0.678731"
"2","H_unsyncopated","-4","0.417","0.286864"
"2","H_unsyncopated","-4","0.833","0.096736"
"2","H_unsyncopated","-4","1.25","0.537675"
"2","H_unsyncopated","-4","1.667","0.405306"
"2","H_unsyncopated","-4","2.083","0.547377"
"2","H_unsyncopated","-4","2.5","0.415706"
"2","H_unsyncopated","-4","2.917","0.38265"
"2","H_unsyncopated","-4","3.333","0.563608"
"2","H_unsyncopated","-4","3.75","0.444255"
"2","H_unsyncopated","-4","4.167","0.375177"
"2","H_unsyncopated","-4","4.583","0.351234"
"2","H_unsyncopated","-4","5","0.446651"
"2","H_unsyncopated","-3","0.417","0.413621"
"2","H_unsyncopated","-3","0.833","0.415884"
"2","H_unsyncopated","-3","1.25","0.240396"
"2","H_unsyncopated","-3","1.667","0.580514"
"2","H_unsyncopated","-3","2.083","0.29639"
"2","H_unsyncopated","-3","2.5","0.562523"
"2","H_unsyncopated","-3","2.917","0.580028"
"2","H_unsyncopated","-3","3.333","0.624421"
"2","H_unsyncopated","-3","3.75","0.584284"
"2","H_unsyncopated","-3","4.167","0.527232"
"2","H_unsyncopated","-3","4.583","0.362814"
"2","H_unsyncopated","-3","5","0.48127"
"2","H_unsyncopated","-2","0.417","0.192276"
"2","H_unsyncopated","-2","0.833","0.018764"
"2","H_unsyncopated","-2","1.25","0.21689"
"2","H_unsyncopated","-2","1.667","0.1503"
"2","H_unsyncopated","-2","2.083","0.571486"
"2","H_unsyncopated","-2","2.5","0.216202"
"2","H_unsyncopated","-2","2.917","0.697948"
"2","H_unsyncopated","-2","3.333","0.241531"
"2","H_unsyncopated","-2","3.75","0.386295"
"2","H_unsyncopated","-2","4.167","0.368594"
"2","H_unsyncopated","-2","4.583","0.263306"
"2","H_unsyncopated","-2","5","0.760392"
"2","H_unsyncopated","-1","0.417","0.721484"
"2","H_unsyncopated","-1","0.833","0.723634"
"2","H_unsyncopated","-1","1.25","0.378754"
"2","H_unsyncopated","-1","1.667","0.478556"
"2","H_unsyncopated","-1","2.083","0.369842"
"2","H_unsyncopated","-1","2.5","0.662539"
"2","H_unsyncopated","-1","2.917","0.630173"
"2","H_unsyncopated","-1","3.333","0.530436"
"2","H_unsyncopated","-1","3.75","0.435785"
"2","H_unsyncopated","-1","4.167","0.416234"
"2","H_unsyncopated","-1","4.583","0.367414"
"2","H_unsyncopated","-1","5","0.452274"
"2","H_unsyncopated","1","0.417","0.454116"
"2","H_unsyncopated","1","0.833","0.273046"
"2","H_unsyncopated","1","1.25","0.23859"
"2","H_unsyncopated","1","1.667","0.509639"
"2","H_unsyncopated","1","2.083","0.18312"
"2","H_unsyncopated","1","2.5","0.621675"
"2","H_unsyncopated","1","2.917","0.492725"
"2","H_unsyncopated","1","3.333","0.686515"
"2","H_unsyncopated","1","3.75","0.664209"
"2","H_unsyncopated","1","4.167","0.585792"
"2","H_unsyncopated","1","4.583","0.228844"
"2","H_unsyncopated","1","5","0.482458"
"2","H_unsyncopated","2","0.417","0.56602"
"2","H_unsyncopated","2","0.833","0.382147"
"2","H_unsyncopated","2","1.25","0.30461"
"2","H_unsyncopated","2","1.667","0.327738"
"2","H_unsyncopated","2","2.083","0.315323"
"2","H_unsyncopated","2","2.5","0.269265"
"2","H_unsyncopated","2","2.917","0.349098"
"2","H_unsyncopated","2","3.333","0.597938"
"2","H_unsyncopated","2","3.75","0.109972"
"2","H_unsyncopated","2","4.167","0.408971"
"2","H_unsyncopated","2","4.583","0.565488"
"2","H_unsyncopated","2","5","0.547096"
"2","H_unsyncopated","3","0.417","0.391483"
"2","H_unsyncopated","3","0.833","0.20847"
"2","H_unsyncopated","3","1.25","0.452258"
"2","H_unsyncopated","3","1.667","0.459382"
"2","H_unsyncopated","3","2.083","0.380364"
"2","H_unsyncopated","3","2.5","0.100389"
"2","H_unsyncopated","3","2.917","0.644833"
"2","H_unsyncopated","3","3.333","0.326187"
"2","H_unsyncopated","3","3.75","0.384636"
"2","H_unsyncopated","3","4.167","0.545616"
"2","H_unsyncopated","3","4.583","0.45007"
"2","H_unsyncopated","3","5","0.529935"
"2","H_unsyncopated","4","0.417","0.674132"
"2","H_unsyncopated","4","0.833","0.324244"
"2","H_unsyncopated","4","1.25","0.392152"
"2","H_unsyncopated","4","1.667","0.476963"
"2","H_unsyncopated","4","2.083","0.221854"
"2","H_unsyncopated","4","2.5","0.515319"
"2","H_unsyncopated","4","2.917","0.479912"
"2","H_unsyncopated","4","3.333","0.569615"
"2","H_unsyncopated","4","3.75","0.512956"
"2","H_unsyncopated","4","4.167","0.138953"
"2","H_unsyncopated","4","4.583","0.252526"
"2","H_unsyncopated","4","5","0.612743"
"2","H_unsyncopated","5","0.417","0.214493"
"2","H_unsyncopated","5","0.833","0.485241"
"2","H_unsyncopated","5","1.25","0.428981"
"2","H_unsyncopated","5","1.667","0.584687"
"2","H_unsyncopated","5","2.083","0.424452"
"2","H_unsyncopated","5","2.5","0.618764"
"2","H_unsyncopated","5","2.917","0.446067"
"2","H_unsyncopated","5","3.333","0.510134"
"2","H_unsyncopated","5","3.75","0.334977"
"2","H_unsyncopated","5","4.167","0.215024"
"2","H_unsyncopated","5","4.583","0.410217"
"2","H_unsyncopated","5","5","0.615124"
"2","H_unsyncopated","6","0.417","0.22276"
"2","H_unsyncopated","6","0.833","0.667119"
"2","H_unsyncopated","6","1.25","0.751948"
"2","H_unsyncopated","6","1.667","0.371681"
"2","H_unsyncopated","6","2.083","0.188291"
"2","H_unsyncopated","6","2.5","0.175926"
"2","H_unsyncopated","6","2.917","0.322413"
"2","H_unsyncopated","6","3.333","0.369754"
"2","H_unsyncopated","6","3.75","0.465527"
"2","H_unsyncopated","6","4.167","0.294854"
"2","H_unsyncopated","6","4.583","0.559137"
"2","H_unsyncopated","6","5","0.479402"
"2","H_unsyncopated","7","0.417","0.534018"
"2","H_unsyncopated","7","0.833","0.246503"
"2","H_unsyncopated","7","1.25","0.55376"
"2","H_unsyncopated","7","1.667","0.503248"
"2","H_unsyncopated","7","2.083","0.738682"
"2","H_unsyncopated","7","2.5","0.321747"
"2","H_unsyncopated","7","2.917","0.412352"
"2","H_unsyncopated","7","3.333","0.58797"
"2","H_unsyncopated","7","3.75","0.469189"
"2","H_unsyncopated","7","4.167","0.688445"
"2","H_unsyncopated","7","4.583","0.58074"
"2","H_unsyncopated","7","5","0.59403"
"2","H_unsyncopated","8","0.417","0.394734"
"2","H_unsyncopated","8","0.833","0.127483"
"2","H_unsyncopated","8","1.25","0.379496"
"2","H_unsyncopated","8","1.667","0.282021"
"2","H_unsyncopated","8","2.083","0.447512"
"2","H_unsyncopated","8","2.5","0.348223"
"2","H_unsyncopated","8","2.917","0.111426"
"2","H_unsyncopated","8","3.333","0.311284"
"2","H_unsyncopated","8","3.75","0.400338"
"2","H_unsyncopated","8","4.167","0.676756"
"2","H_unsyncopated","8","4.583","0.464976"
"2","H_unsyncopated","8","5","0.763249"
"2","H_unsyncopated","9","0.417","0.736132"
"2","H_unsyncopated","9","0.833","0.204277"
"2","H_unsyncopated","9","1.25","0.329947"
"2","H_unsyncopated","9","1.667","0.780411"
"2","H_unsyncopated","9","2.083","0.505343"
"2","H_unsyncopated","9","2.5","0.39268"
"2","H_unsyncopated","9","2.917","0.382216"
"2","H_unsyncopated","9","3.333","0.161244"
"2","H_unsyncopated","9","3.75","0.347652"
"2","H_unsyncopated","9","4.167","0.474456"
"2","H_unsyncopated","9","4.583","0.617294"
"2","H_unsyncopated","9","5","0.341796"
"2","H_unsyncopated","10","0.417","0.394532"
"2","H_unsyncopated","10","0.833","0.385448"
"2","H_unsyncopated","10","1.25","0.547604"
"2","H_unsyncopated","10","1.667","0.478749"
"2","H_unsyncopated","10","2.083","0.551303"
"2","H_unsyncopated","10","2.5","0.456788"
"2","H_unsyncopated","10","2.917","0.461963"
"2","H_unsyncopated","10","3.333","0.264255"
"2","H_unsyncopated","10","3.75","0.691646"
"2","H_unsyncopated","10","4.167","0.264566"
"2","H_unsyncopated","10","4.583","0.557869"
"2","H_unsyncopated","10","5","0.353371"
"2","H_unsyncopated","11","0.417","0.197893"
"2","H_unsyncopated","11","0.833","0.196754"
"2","H_unsyncopated","11","1.25","0.391662"
"2","H_unsyncopated","11","1.667","0.457879"
"2","H_unsyncopated","11","2.083","0.434694"
"2","H_unsyncopated","11","2.5","0.393968"
"2","H_unsyncopated","11","2.917","0.708828"
"2","H_unsyncopated","11","3.333","0.827617"
"2","H_unsyncopated","11","3.75","0.333037"
"2","H_unsyncopated","11","4.167","0.128162"
"2","H_unsyncopated","11","4.583","0.164956"
"2","H_unsyncopated","11","5","0.512879"
"2","H_unsyncopated","12","0.417","0.356034"
"2","H_unsyncopated","12","0.833","0.260327"
"2","H_unsyncopated","12","1.25","0.325782"
"2","H_unsyncopated","12","1.667","0.167381"
"2","H_unsyncopated","12","2.083","0.625468"
"2","H_unsyncopated","12","2.5","0.183432"
"2","H_unsyncopated","12","2.917","0.56106"
"2","H_unsyncopated","12","3.333","0.453936"
"2","H_unsyncopated","12","3.75","0.757404"
"2","H_unsyncopated","12","4.167","0.227545"
"2","H_unsyncopated","12","4.583","0.436396"
"2","H_unsyncopated","12","5","0.759886"
"2","H_unsyncopated","13","0.417","0.208451"
"2","H_unsyncopated","13","0.833","0.068082"
"2","H_unsyncopated","13","1.25","0.366107"
"2","H_unsyncopated","13","1.667","0.482541"
"2","H_unsyncopated","13","2.083","0.15895"
"2","H_unsyncopated","13","2.5","0.63806"
"2","H_unsyncopated","13","2.917","0.330567"
"2","H_unsyncopated","13","3.333","0.420456"
"2","H_unsyncopated","13","3.75","0.544005"
"2","H_unsyncopated","13","4.167","0.183163"
"2","H_unsyncopated","13","4.583","0.389927"
"2","H_unsyncopated","13","5","0.621979"
"2","H_unsyncopated","14","0.417","0.563496"
"2","H_unsyncopated","14","0.833","0.564461"
"2","H_unsyncopated","14","1.25","0.550739"
"2","H_unsyncopated","14","1.667","0.383713"
"2","H_unsyncopated","14","2.083","0.42753"
"2","H_unsyncopated","14","2.5","0.305274"
"2","H_unsyncopated","14","2.917","0.374012"
"2","H_unsyncopated","14","3.333","0.200639"
"2","H_unsyncopated","14","3.75","0.213745"
"2","H_unsyncopated","14","4.167","0.405089"
"2","H_unsyncopated","14","4.583","0.324278"
"2","H_unsyncopated","14","5","0.795241"
"2","H_unsyncopated","15","0.417","0.489094"
"2","H_unsyncopated","15","0.833","0.415301"
"2","H_unsyncopated","15","1.25","0.324726"
"2","H_unsyncopated","15","1.667","0.2369"
"2","H_unsyncopated","15","2.083","0.093735"
"2","H_unsyncopated","15","2.5","0.21162"
"2","H_unsyncopated","15","2.917","0.318464"
"2","H_unsyncopated","15","3.333","0.569097"
"2","H_unsyncopated","15","3.75","0.703225"
"2","H_unsyncopated","15","4.167","0.524408"
"2","H_unsyncopated","15","4.583","0.334239"
"2","H_unsyncopated","15","5","0.169616"
"2","H_unsyncopated","16","0.417","0.67094"
"2","H_unsyncopated","16","0.833","0.452064"
"2","H_unsyncopated","16","1.25","0.328266"
"2","H_unsyncopated","16","1.667","0.586365"
"2","H_unsyncopated","16","2.083","0.581849"
"2","H_unsyncopated","16","2.5","0.193334"
"2","H_unsyncopated","16","2.917","0.538128"
"2","H_unsyncopated","16","3.333","0.237535"
"2","H_unsyncopated","16","3.75","0.470877"
"2","H_unsyncopated","16","4.167","0.527946"
"2","H_unsyncopated","16","4.583","0.678731"
"2","H_unsyncopated","16","5","0.337336"
"2","H_unsyncopated","17","0.417","0.096736"
"2","H_unsyncopated","17","0.833","0.537675"
"2","H_unsyncopated","17","1.25","0.405306"
"2","H_unsyncopated","17","1.667","0.547377"
"2","H_unsyncopated","17","2.083","0.415706"
"2","H_unsyncopated","17","2.5","0.38265"
"2","H_unsyncopated","17","2.917","0.563608"
"2","H_unsyncopated","17","3.333","0.444255"
"2","H_unsyncopated","17","3.75","0.375177"
"2","H_unsyncopated","17","4.167","0.351234"
"2","H_unsyncopated","17","4.583","0.446651"
"2","H_unsyncopated","17","5","0.309886"
"2","H_unsyncopated","18","0.417","0.415884"
"2","H_unsyncopated","18","0.833","0.240396"
"2","H_unsyncopated","18","1.25","0.580514"
"2","H_unsyncopated","18","1.667","0.29639"
"2","H_unsyncopated","18","2.083","0.562523"
"2","H_unsyncopated","18","2.5","0.580028"
"2","H_unsyncopated","18","2.917","0.624421"
"2","H_unsyncopated","18","3.333","0.584284"
"2","H_unsyncopated","18","3.75","0.527232"
"2","H_unsyncopated","18","4.167","0.362814"
"2","H_unsyncopated","18","4.583","0.48127"
"2","H_unsyncopated","18","5","0.474227"
"2","H_unsyncopated","19","0.417","0.018764"
"2","H_unsyncopated","19","0.833","0.21689"
"2","H_unsyncopated","19","1.25","0.1503"
"2","H_unsyncopated","19","1.667","0.571486"
"2","H_unsyncopated","19","2.083","0.216202"
"2","H_unsyncopated","19","2.5","0.697948"
"2","H_unsyncopated","19","2.917","0.241531"
"2","H_unsyncopated","19","3.333","0.386295"
"2","H_unsyncopated","19","3.75","0.368594"
"2","H_unsyncopated","19","4.167","0.263306"
"2","H_unsyncopated","19","4.583","0.760392"
"2","H_unsyncopated","19","5","0.070959"
"2","H_unsyncopated","20","0.417","0.723634"
"2","H_unsyncopated","20","0.833","0.378754"
"2","H_unsyncopated","20","1.25","0.478556"
"2","H_unsyncopated","20","1.667","0.369842"
"2","H_unsyncopated","20","2.083","0.662539"
"2","H_unsyncopated","20","2.5","0.630173"
"2","H_unsyncopated","20","2.917","0.530436"
"2","H_unsyncopated","20","3.333","0.435785"
"2","H_unsyncopated","20","3.75","0.416234"
"2","H_unsyncopated","20","4.167","0.367414"
"2","H_unsyncopated","20","4.583","0.452274"
"2","H_unsyncopated","20","5","0.76983"
"3","H_unsyncopated","0","0.417","0.63162"
"3","H_unsyncopated","0","0.833","0.446551"
"3","H_unsyncopated","0","1.25","0.612144"
"3","H_unsyncopated","0","1.667","0.312988"
"3","H_unsyncopated","0","2.083","0.688667"
"3","H_unsyncopated","0","2.5","0.50934"
"3","H_unsyncopated","0","2.917","0.1482"
"3","H_unsyncopated","0","3.333","0.226678"
"3","H_unsyncopated","0","3.75","0.969883"
"3","H_unsyncopated","0","4.167","0.281877"
"3","H_unsyncopated","0","4.583","0.45542"
"3","H_unsyncopated","0","5","0.955547"
"3","H_unsyncopated","-20","0.417","0.399246"
"3","H_unsyncopated","-20","0.833","0.21525"
"3","H_unsyncopated","-20","1.25","0.681202"
"3","H_unsyncopated","-20","1.667","0.488086"
"3","H_unsyncopated","-20","2.083","0.43181"
"3","H_unsyncopated","-20","2.5","0.471242"
"3","H_unsyncopated","-20","2.917","0.807135"
"3","H_unsyncopated","-20","3.333","0.730183"
"3","H_unsyncopated","-20","3.75","0.294917"
"3","H_unsyncopated","-20","4.167","0.834104"
"3","H_unsyncopated","-20","4.583","0.319756"
"3","H_unsyncopated","-20","5","0.671338"
"3","H_unsyncopated","-19","0.417","0.327334"
"3","H_unsyncopated","-19","0.833","0.356652"
"3","H_unsyncopated","-19","1.25","0.757764"
"3","H_unsyncopated","-19","1.667","0.501805"
"3","H_unsyncopated","-19","2.083","0.550389"
"3","H_unsyncopated","-19","2.5","0.46603"
"3","H_unsyncopated","-19","2.917","0.491174"
"3","H_unsyncopated","-19","3.333","0.203139"
"3","H_unsyncopated","-19","3.75","0.059521"
